date,start_balance,daily_dd_base,min_equity_allowed,lowest_equity,max_daily_dd_pct
2024-09-06,131454.90000000008,131768.41356062406,125179.99288259285,130648.06918118666,0.85023743487809
2024-09-07,133314.9000000001,133314.9000000001,126649.1550000001,131923.04845175415,1.0440329987465478
2024-09-08,133314.9000000001,133314.9000000001,126649.1550000001,131920.92775660977,1.0456237400248103
2024-09-09,133728.90000000014,133728.90000000014,127042.45500000013,132209.31371406393,1.1363185414194
2024-09-10,133935.90000000014,133935.90000000014,127239.10500000013,132363.8034751333,1.173767843324194
2024-09-11,134970.90000000017,134970.90000000017,128222.35500000016,132519.9050098201,1.815943281240674
2024-09-12,135381.90000000017,135381.90000000017,128612.80500000015,133518.25537427075,1.3765832993401728
2024-09-13,136002.90000000017,136002.90000000017,129202.75500000015,134845.9597141355,0.8506732473091847
2024-09-14,135999.90000000017,135999.90000000017,129199.90500000016,135117.64221473093,0.6487194367563747
2024-09-15,135999.90000000017,135999.90000000017,129199.90500000016,135131.7727473451,0.6383293316061803
2024-09-16,136206.90000000017,136206.90000000017,129396.55500000015,135388.68986932293,0.6007112199728776
2024-09-17,136827.90000000017,136827.90000000017,129986.50500000015,135855.52470650212,0.7106557167785538
2024-09-18,137448.90000000017,137448.90000000017,130576.45500000015,135640.167046633,1.315931195787795
2024-09-19,138069.90000000017,138069.90000000017,131166.40500000014,135445.21373991406,1.900983675722299
2024-09-20,137643.90000000017,137643.90000000017,130761.70500000015,136366.02339342394,0.9283931991001639
2024-09-21,137850.90000000017,137850.90000000017,130958.35500000016,136813.40436755403,0.7526215878504507
2024-09-22,137850.90000000017,137850.90000000017,130958.35500000016,136805.06611828535,0.7586703327398056
2024-09-23,138264.90000000017,138264.90000000017,131351.65500000014,135382.2680977006,2.0848616693749142
2024-09-24,137430.90000000017,137430.90000000017,130559.35500000016,134868.2241614309,1.8647013434164101
2024-09-25,135966.90000000017,135966.90000000017,129168.55500000015,135276.18773091442,0.5080003067553571
2024-09-26,136173.90000000017,136173.90000000017,129365.20500000015,134911.3086903089,0.9271903864773307
2024-09-27,135546.90000000017,135546.90000000017,128769.55500000015,133995.6926732827,1.144406346967337
2024-09-28,134919.90000000017,134919.90000000017,128173.90500000016,134097.47771397833,0.6095633676142973
2024-09-29,134919.90000000017,134919.90000000017,128173.90500000016,134097.182671533,0.6097820473237621
2024-09-30,135126.90000000017,135126.90000000017,128370.55500000015,133796.73706633938,0.9843805590602507
2024-10-01,135120.90000000017,135338.55962497418,128571.63164372546,135338.55962497418,0.0
2024-10-02,135741.90000000017,135835.7766283881,129043.98779696868,135656.09219355148,0.1322806401204482
2024-10-03,136155.90000000017,137636.95823795936,130755.11032606139,136051.30288855132,1.1520563733082632
2024-10-04,136155.90000000017,136891.6659625906,130047.08266446106,135843.05183621115,0.7660175066216366
2024-10-05,136362.90000000017,137012.22164715792,130161.61056480001,136896.89204227546,0.08417468419675699
2024-10-06,136362.90000000017,137012.20054852034,130161.59052109432,136805.25483262283,0.15104181603464345
2024-10-07,136362.90000000017,137123.3282434413,130267.16183126923,136030.41797788153,0.7970272305668322
2024-10-08,136359.90000000017,136864.98930927736,130021.73984381348,135454.70666974058,1.0304188431636974
2024-10-09,136566.90000000017,136700.89944426127,129865.8544720482,135566.8047092868,0.8296176101144717
2024-10-10,135729.90000000017,136266.65189474757,129453.31930001019,136024.84875438898,0.17744850775768733
2024-10-11,135936.90000000017,136687.40464689152,129853.03441454694,136547.62416273984,0.10226288553270592
2024-10-12,136143.90000000017,137478.25431272964,130604.34159709315,137389.22074371701,0.06476192868298523
2024-10-13,136143.90000000017,137498.57512139488,130623.64636532513,137145.10480395856,0.2570719857454899
2024-10-14,136143.90000000017,137275.76555289616,130411.97727525135,136984.6603996246,0.21205866315812255
2024-10-15,136557.90000000017,137353.9252666371,130486.22900330523,136808.13517982583,0.3973603854070808
2024-10-16,137178.90000000017,137178.90000000017,130319.95500000015,136581.84906999453,0.43523525119799256
2024-10-17,136344.90000000017,137005.6863628608,130155.40204471776,136612.7391952833,0.28681084560007886
2024-10-18,136551.90000000017,137339.2781520091,130472.31424440863,137256.89090302057,0.059988118546347564
2024-10-19,136551.90000000017,137458.14227070133,130585.23515716626,137370.23892436095,0.06394917382723277
2024-10-20,136551.90000000017,137456.55547263203,130583.72769900042,137101.2230379081,0.25850526626551995
2024-10-21,136551.90000000017,137060.19789503413,130207.18800028242,136821.0769722806,0.17446415985526081
2024-10-22,136758.90000000017,137657.54930736817,130774.67184199976,137521.3198566968,0.09896257150939188
2024-10-23,137586.90000000017,138775.35485878793,131836.58711584852,137911.73739509095,0.62231328075202
2024-10-24,137790.90000000017,138496.4674090142,131571.64403856348,138283.9053118714,0.1534783530001899
2024-10-25,138204.90000000017,139266.95827353574,132303.61035985895,138505.68495709923,0.5466288097865111
2024-10-26,137784.90000000017,138606.87747026625,131676.53359675294,138527.97956023435,0.056922074482792205
2024-10-27,137784.90000000017,138618.94453704008,131687.99731018808,138541.91097934727,0.05557217157444207
2024-10-28,137784.90000000017,138852.96853398177,131910.32010728266,138688.18783659788,0.11867279405233722
2024-10-29,138405.90000000017,139241.45594324573,132279.38314608345,138964.8831637713,0.19862818698704265
2024-10-30,138612.90000000017,139430.88180519972,132459.33771493973,139176.3132763479,0.1825768621383852
2024-10-31,140268.90000000017,141291.43886314667,134226.86691998932,140485.6522316442,0.5703011010334101
2024-11-01,140676.90000000017,140676.90000000017,133643.05500000017,140318.44977753458,0.2548038963508491
2024-11-02,140883.90000000017,141162.76487184156,134104.62662824948,140978.9130386576,0.1302410259184662
2024-11-03,140883.90000000017,141162.76487184156,134104.62662824948,140909.28894007846,0.1795628840177656
2024-11-04,140883.90000000017,141194.09673370142,134134.39189701635,140935.0460205947,0.18347134837748177
2024-11-05,141090.90000000017,141336.74166249533,134269.90457937057,141223.17676277077,0.08035058569253414
2024-11-06,141297.90000000017,142263.81144177535,135150.62086968657,140647.24061011954,1.136319078810449
2024-11-07,142746.90000000017,143141.9781572031,135984.87924934292,143076.06025395746,0.04605071418898326
2024-11-08,142953.90000000017,143391.12005011708,136221.56404761123,142998.0426468645,0.27412952985875927
2024-11-09,142953.90000000017,143043.13113216346,135890.97457555527,143017.83437319222,0.01768470724250473
2024-11-10,142953.90000000017,143043.13113216346,135890.97457555527,143017.83437319222,0.01768470724250473
2024-11-11,142953.90000000017,143124.8071217194,135968.56676563344,142938.48235855252,0.13018341607855186
2024-11-12,142536.90000000017,142973.8003529477,135825.1103353003,142907.77105907843,0.04618279272585026
2024-11-13,142536.90000000017,142968.51118470493,135820.08562546968,142894.29221097592,0.05191281150932406
2024-11-14,142536.90000000017,142942.7478168128,135795.61042597215,142895.8277759496,0.0328243591086676
2024-11-15,142536.90000000017,142937.45864857003,135790.58571614153,142925.55533065202,0.00832764065525838
2024-11-16,142743.90000000017,142977.0820664363,135828.22796311448,142949.78313357045,0.019093222823752466
2024-11-17,142743.90000000017,142977.0820664363,135828.22796311448,142949.78313357045,0.019093222823752466
2024-11-18,142743.90000000017,142990.73153286922,135841.19495622575,142939.20479708494,0.036035017956697266
2024-11-19,142743.90000000017,143019.39541237836,135868.42564175944,142904.73989434182,0.08016781060075434
2024-11-20,142743.90000000017,143162.37357326323,136004.25489460008,143046.3531085834,0.0810411714922176
2024-11-21,142743.90000000017,143084.23037793476,135930.018859038,142759.13660128793,0.22720447654374082
2024-11-22,142950.90000000017,143147.22850706743,135989.86708171404,143088.53580140584,0.04100163605939778
2024-11-23,142950.90000000017,143143.13366713753,135985.97698378065,143133.9202772953,0.00643648745572573
2024-11-24,142950.90000000017,143143.13366713753,135985.97698378065,143128.80172738296,0.01001231382002458
2024-11-25,142950.90000000017,143156.61251524006,135998.78188947806,143156.61251524006,0.0
2024-11-26,143157.90000000017,143205.44932294855,136045.17685680112,143111.93482415122,0.06530093599053217
2024-11-27,143157.90000000017,143217.79711106664,136056.9072555133,143165.59155803724,0.036451861488217184
2024-11-28,143571.90000000017,143619.1080862877,136438.15268197333,143539.25870765513,0.055598018743168234
2024-11-29,143571.90000000017,143571.90000000017,136393.30500000017,143449.8547025195,0.08500639573668868
2024-11-30,143571.90000000017,143571.90000000017,136393.30500000017,143477.49487204614,0.0657545995797429
2024-12-01,143571.90000000017,143571.90000000017,136393.30500000017,143438.25265605148,0.09308739659270863
2024-12-02,143571.90000000017,143571.90000000017,136393.30500000017,143307.55901495623,0.18411749447066902
2024-12-03,143571.90000000017,143571.90000000017,136393.30500000017,143256.7147524936,0.21953129233963442
2024-12-04,143571.90000000017,143571.90000000017,136393.30500000017,143246.98950766015,0.22630507246892678
2024-12-05,143571.90000000017,143571.90000000017,136393.30500000017,143363.69244566164,0.012487228154574152
2024-12-06,143778.90000000017,143778.90000000017,136589.95500000016,143454.33074432096,0.2257419243569155
2024-12-07,143778.90000000017,143778.90000000017,136589.95500000016,143483.50647882133,0.20544984081727816
2024-12-08,143778.90000000017,143778.90000000017,136589.95500000016,143482.48276883888,0.20616184374848642
2024-12-09,143778.90000000017,143778.90000000017,136589.95500000016,143472.24566901417,0.0
2024-12-10,144399.90000000017,144447.34773764038,137224.98035075836,144290.3619824785,0.10868026143824402
2024-12-11,144399.90000000017,144399.90000000017,137179.90500000014,144158.76911995027,0.16698825972171394
2024-12-12,144606.90000000017,144606.90000000017,137376.55500000017,144448.5129981418,0.0
2024-12-13,145020.90000000017,145020.90000000017,137769.85500000016,144840.84447017955,0.0
2024-12-14,145434.90000000017,145434.90000000017,138163.15500000014,145311.14851921535,0.08509063559353361
2024-12-15,145434.90000000017,145434.90000000017,138163.15500000014,145311.14851921535,0.08509063559353361
2024-12-16,145434.90000000017,145434.90000000017,138163.15500000014,145316.2670691277,0.08157115717923757
2024-12-17,145434.90000000017,145434.90000000017,138163.15500000014,145267.12898996918,0.11535814995643559
2024-12-18,145434.90000000017,145434.90000000017,138163.15500000014,145314.21964916275,0.0
2024-12-19,146262.90000000017,146262.90000000017,138949.75500000015,145604.7052454486,0.4500080024063323
2024-12-20,145845.90000000017,145845.90000000017,138553.60500000016,145663.7970502146,0.124859834788337
2024-12-21,145845.90000000017,145845.90000000017,138553.60500000016,145711.91141939067,0.09186996728018888
2024-12-22,145845.90000000017,145845.90000000017,138553.60500000016,145690.75474641964,0.10637615015610934
2024-12-23,145845.90000000017,145845.90000000017,138553.60500000016,145705.76915949586,0.09608143972803418
2024-12-24,145845.90000000017,145845.90000000017,138553.60500000016,145727.60830578854,0.08110731546901759
2024-12-25,145845.90000000017,145845.90000000017,138553.60500000016,145682.0418869695,0.11235016756087762
2024-12-26,145845.90000000017,145845.90000000017,138553.60500000016,145573.53284313515,0.18674995791106688
2024-12-27,145845.90000000017,145845.90000000017,138553.60500000016,145215.30475294564,0.4323709113897134
2024-12-28,145845.90000000017,145845.90000000017,138553.60500000016,145361.4327451163,0.3321774934255067
2024-12-29,145845.90000000017,145845.90000000017,138553.60500000016,145296.2509704655,0.3768697162790718
2024-12-30,145845.90000000017,145845.90000000017,138553.60500000016,144514.78277067406,0.9126874525277041
2024-12-31,145428.90000000017,145428.90000000017,138157.45500000016,144541.94720355966,0.6098875783565112
2025-01-01,145428.90000000017,145428.90000000017,138157.45500000016,144528.88605186803,0.618868703629153
2025-01-02,145428.90000000017,145428.90000000017,138157.45500000016,144391.63476878888,0.7132456005727129
2025-01-03,145842.90000000017,145842.90000000017,138550.75500000015,144582.88040642283,0.8639567600324293
2025-01-04,146049.90000000017,146049.90000000017,138747.40500000014,145439.55708874302,0.4179002596079463
2025-01-05,146049.90000000017,146049.90000000017,138747.40500000014,145427.97763534856,0.4258286822870835
2025-01-06,146049.90000000017,146049.90000000017,138747.40500000014,145002.44352725922,0.7171908181662184
2025-01-07,145632.90000000017,145873.66256134602,138579.9794332787,145404.14776798245,0.3218639918402842
2025-01-08,146253.90000000017,146253.90000000017,138941.20500000016,144967.42809927554,0.8796154500663776
2025-01-09,146253.90000000017,146253.90000000017,138941.20500000016,145139.42677202917,0.7620126560529321
2025-01-10,146253.90000000017,146253.90000000017,138941.20500000016,144459.93060206794,1.2266130324950177
2025-01-11,145626.90000000017,145626.90000000017,138345.55500000017,144592.23183462964,0.7104924745157176
2025-01-12,145626.90000000017,145626.90000000017,138345.55500000017,144581.13191150044,0.7181146398774698
2025-01-13,145626.90000000017,145626.90000000017,138345.55500000017,143916.0712177435,1.1748027200034208
2025-01-14,144792.90000000017,144792.90000000017,137553.25500000015,144014.16685923262,0.537825501642381
2025-01-15,144792.90000000017,144792.90000000017,137553.25500000015,143515.325626966,0.8823460080115647
2025-01-16,144999.90000000017,144999.90000000017,137749.90500000014,144373.70519756747,0.4318587822699868
2025-01-17,144999.90000000017,144999.90000000017,137749.90500000014,144031.6498862021,0.6677591596946422
2025-01-18,144999.90000000017,144999.90000000017,137749.90500000014,144421.1394266469,0.39914549827501156
2025-01-19,144999.90000000017,144999.90000000017,137749.90500000014,144171.7790734587,0.5711182742481057
2025-01-20,144582.90000000017,144582.90000000017,137353.75500000015,144198.6858700136,0.2657396759828176
2025-01-21,144582.90000000017,144582.90000000017,137353.75500000015,144352.60719488584,0.15928080368724393
2025-01-22,144789.90000000017,144903.73925808023,137658.5522951762,144800.96726192665,0.07092432305734714
2025-01-23,144996.90000000017,145044.7070501755,137792.4716976667,144774.30695371726,0.18642534564511723
2025-01-24,144996.90000000017,145042.8758821723,137790.73208806367,144960.4751007175,0.05681132627411488
2025-01-25,144996.90000000017,145074.61585618413,137820.8850633749,145009.59322703467,0.04482012843233741
2025-01-26,144996.90000000017,145081.77729543144,137827.68843065985,144848.80751582704,0.16057825038220133
2025-01-27,144996.90000000017,144996.90000000017,137747.05500000017,143759.26570957396,0.85355913845483
2025-01-28,144366.90000000017,144366.90000000017,137148.55500000017,143893.60319277714,0.3278430216504117
2025-01-29,144366.90000000017,144366.90000000017,137148.55500000017,143876.71314669494,0.3395424112488613
2025-01-30,144366.90000000017,144366.90000000017,137148.55500000017,144028.66332363331,0.11588506801856273
2025-01-31,144780.90000000017,144780.90000000017,137541.85500000016,144349.35773446545,0.2980657431572263
2025-02-01,144780.90000000017,144780.90000000017,137541.85500000016,144327.9536978196,0.312849486486516
2025-02-02,144780.90000000017,144780.90000000017,137541.85500000016,144094.6510485851,0.47399135619067495
2025-02-03,144570.90000000017,144570.90000000017,137342.35500000016,143696.6953843827,0.6046891979073665
2025-02-04,144777.90000000017,144777.90000000017,137539.00500000015,144355.61277127825,0.2916793438238302
2025-02-05,144777.90000000017,144777.90000000017,137539.00500000015,144504.54056119797,0.18881296026686575
2025-02-06,144984.90000000017,144984.90000000017,137735.65500000014,144607.30840877377,0.2604351151233006
2025-02-07,145191.90000000017,145191.90000000017,137932.30500000017,144524.5585185242,0.45962721162542375
2025-02-08,145191.90000000017,145191.90000000017,137932.30500000017,144579.15638425588,0.4220232779819573
2025-02-09,145191.90000000017,145191.90000000017,137932.30500000017,144533.43067170557,0.4535165724083745
2025-02-10,145191.90000000017,145191.90000000017,137932.30500000017,144560.3883679106,0.4349496301719039
2025-02-11,145191.90000000017,145191.90000000017,137932.30500000017,144549.12755810344,0.44270544148587193
2025-02-12,145191.90000000017,145191.90000000017,137932.30500000017,144621.44945705187,0.39289419240900864
2025-02-13,145191.90000000017,145191.90000000017,137932.30500000017,144637.8737140106,0.3815820896272854
2025-02-14,145191.90000000017,145191.90000000017,137932.30500000017,144686.87679700856,0.3478315270973155
2025-02-15,145191.90000000017,145191.90000000017,137932.30500000017,144796.49279566432,0.27233420344788245
2025-02-16,145191.90000000017,145191.90000000017,137932.30500000017,144730.48198084766,0.31779873336770703
2025-02-17,145191.90000000017,145191.90000000017,137932.30500000017,144672.634090656,0.35764110073920174
2025-02-18,145191.90000000017,145191.90000000017,137932.30500000017,144546.0891674157,0.4447981137959347
2025-02-19,145191.90000000017,145191.90000000017,137932.30500000017,144569.05578062852,0.4289800046501538
2025-02-20,145191.90000000017,145191.90000000017,137932.30500000017,144497.60074075125,0.478194210041274
2025-02-21,145191.90000000017,145191.90000000017,137932.30500000017,143679.3886040852,1.0417326282767656
2025-02-22,144774.90000000017,144774.90000000017,137536.15500000014,143752.25633208294,0.7063680706512191
2025-02-23,144774.90000000017,144774.90000000017,137536.15500000014,143918.37402926525,0.5916260144092083
2025-02-24,144774.90000000017,144774.90000000017,137536.15500000014,143327.92080809915,0.9994682724015109
2025-02-25,144357.90000000017,144357.90000000017,137140.00500000015,142737.99297583092,1.1221464320063201
2025-02-26,144357.90000000017,144357.90000000017,137140.00500000015,142554.112749419,1.2495244462417132
2025-02-27,144357.90000000017,144357.90000000017,137140.00500000015,142236.26176653532,1.4697070499535176
2025-02-28,143940.90000000017,143940.90000000017,136743.85500000016,141942.15877821937,1.388584635625315
2025-03-01,143940.90000000017,143940.90000000017,136743.85500000016,142121.91056766486,1.2637057516906627
2025-03-02,143940.90000000017,143940.90000000017,136743.85500000016,142079.53647553187,1.2931442866261733
2025-03-03,143940.90000000017,143940.90000000017,136743.85500000016,142192.80069360285,1.214456284765006
2025-03-04,144354.90000000017,144354.90000000017,137137.15500000014,141858.29559308875,1.7294905866800583
2025-03-05,143103.90000000017,143103.90000000017,135948.70500000016,142161.51614077596,0.6585312204798115
2025-03-06,143103.90000000017,143103.90000000017,135948.70500000016,142072.64953841927,0.720630577909407
2025-03-07,143103.90000000017,143103.90000000017,135948.70500000016,142019.46716126328,0.7577940494541983
2025-03-08,143310.90000000017,143310.90000000017,136145.35500000016,142154.96132785373,0.8065950825418293
2025-03-09,143310.90000000017,143310.90000000017,136145.35500000016,141199.05547021204,1.4736105416881227
2025-03-10,143310.90000000017,143310.90000000017,136145.35500000016,140835.33766976773,1.7274068687255717
2025-03-11,143721.90000000017,143721.90000000017,136535.80500000017,141665.15163754986,1.4310612108873493
2025-03-12,144342.90000000017,144342.90000000017,137125.75500000015,143212.5381152943,0.783108753326881
2025-03-13,144756.90000000017,144756.90000000017,137519.05500000017,143304.05892497976,1.0036420198418203
2025-03-14,144753.90000000017,144753.90000000017,137516.20500000016,143723.099857724,0.712105264366734
2025-03-15,144753.90000000017,144753.90000000017,137516.20500000016,143718.54703833524,0.7152504779939821
2025-03-16,144753.90000000017,144753.90000000017,137516.20500000016,143676.00987822135,0.7446363253624401
2025-03-17,145167.90000000017,145167.90000000017,137909.50500000015,143674.11357045628,1.0290060196116981
2025-03-18,144750.90000000017,144750.90000000017,137513.35500000016,143715.7644313307,0.7151151175360375
2025-03-19,144957.90000000017,144957.90000000017,137710.00500000015,144104.36056905251,0.5888188439178914
2025-03-20,145368.90000000017,145368.90000000017,138100.45500000016,144662.56634620973,0.485890485372345
2025-03-21,145989.90000000017,145989.90000000017,138690.40500000014,145498.49770733132,0.3366001981430551
2025-03-22,146403.90000000017,146403.90000000017,139083.70500000016,145697.42442056673,0.48255243161789635
2025-03-23,146403.90000000017,146403.90000000017,139083.70500000016,145675.77185060634,0.4973420444358577
2025-03-24,146403.90000000017,146403.90000000017,139083.70500000016,145647.20430695696,0.5168548741141494
2025-03-25,146400.90000000017,146400.90000000017,139080.85500000016,145755.7757914775,0.4406559034286461
2025-03-26,146607.90000000017,146607.90000000017,139277.50500000015,145650.2159005969,0.653228168061385
2025-03-27,146607.90000000017,146607.90000000017,139277.50500000015,145906.34612917653,0.47852392048698666
2025-03-28,146814.90000000017,146814.90000000017,139474.15500000014,146186.2902675739,0.42816480645102484
2025-03-29,147435.90000000017,147435.90000000017,140064.10500000016,146180.62173635556,0.8514061118388431
2025-03-30,147435.90000000017,147435.90000000017,140064.10500000016,146069.24239707686,0.9269503580358038
2025-03-31,147642.90000000017,147642.90000000017,140260.75500000015,145915.20782015385,1.1701830429003448
2025-04-01,148671.90000000017,148671.90000000017,141238.30500000017,146948.48309734114,1.1592082314539751
2025-04-02,149706.90000000017,149706.90000000017,142221.55500000017,146671.89134838872,2.0273004461460693
2025-04-03,151566.9000000002,151566.9000000002,143988.55500000017,147343.20306469046,2.7866882118125607
2025-04-04,148839.9000000002,148839.9000000002,141397.90500000017,147186.2058902469,1.111055644187678
2025-04-05,149445.9000000002,149445.9000000002,141973.60500000019,148876.01121882282,0.3813345037751949
2025-04-06,149445.9000000002,149445.9000000002,141973.60500000019,148729.60873601856,0.4792980362670599
2025-04-07,149649.9000000002,149649.9000000002,142167.40500000017,148934.03600212504,0.4783591555190874
2025-04-08,149229.9000000002,149229.9000000002,141768.40500000017,149090.40937333478,0.09347364480269311
2025-04-09,150264.9000000002,150302.66589142694,142787.53259685557,149690.97106153207,0.4069753695099032
2025-04-10,149637.9000000002,150158.8706580697,142650.9271251662,149316.17446491963,0.5612030707589653
2025-04-11,150258.9000000002,150258.9000000002,142745.9550000002,149124.3468608463,0.7550655163547021
2025-04-12,150258.9000000002,150258.9000000002,142745.9550000002,149067.7126927151,0.7927565736772233
2025-04-13,150258.9000000002,150258.9000000002,142745.9550000002,148986.4486504275,0.8468392551607156
2025-04-14,150258.9000000002,150258.9000000002,142745.9550000002,148582.89859929172,1.115409071082299
2025-04-15,149214.9000000002,149214.9000000002,141754.15500000017,148168.88644979525,0.7010114607890707
2025-04-16,148797.9000000002,148797.9000000002,141358.00500000018,148053.651536914,0.5001740367882885
2025-04-17,148797.9000000002,148797.9000000002,141358.00500000018,148082.15651037404,0.48101719824416467
2025-04-18,148797.9000000002,148797.9000000002,141358.00500000018,148083.0902705947,0.4803896623578043
2025-04-19,148797.9000000002,148797.9000000002,141358.00500000018,148257.2393039153,0.36335236994937525
2025-04-20,148797.9000000002,148797.9000000002,141358.00500000018,148207.84345324175,0.3965489746551881
2025-04-21,148797.9000000002,148797.9000000002,141358.00500000018,148205.92402040647,0.39783893428181927
2025-04-22,148170.9000000002,148431.43742452955,141009.86555330307,148277.03543941316,0.10402242799467361
2025-04-23,148584.9000000002,148584.9000000002,141155.65500000017,148245.3351281421,0.22853255738510878
2025-04-24,148584.9000000002,148584.9000000002,141155.65500000017,148216.86754774043,0.24769169159165244
2025-04-25,148584.9000000002,148584.9000000002,141155.65500000017,148124.612794067,0.3097806075403255
2025-04-26,148584.9000000002,148584.9000000002,141155.65500000017,148275.94206608462,0.2079336015406511
2025-04-27,148584.9000000002,148584.9000000002,141155.65500000017,148265.26955145766,0.21511637356321864
2025-04-28,148584.9000000002,148717.98143099283,141282.0823594432,148469.58972380494,0.1670219732663289
2025-04-29,148584.9000000002,149026.66075412268,141575.32771641653,148631.32493610345,0.2652785857367426
2025-04-30,149205.9000000002,149595.49755414348,142115.7226764363,149321.06900740598,0.18344706306296185
2025-05-01,149412.9000000002,150077.05703519762,142573.20418343775,149695.11532473742,0.2544970683764318
2025-05-02,150240.9000000002,150240.9000000002,142728.85500000019,149655.19778254643,0.3898420586230313
2025-05-03,150447.9000000002,150447.9000000002,142925.50500000018,149700.15437985753,0.49701299927926385
2025-05-04,150447.9000000002,150447.9000000002,142925.50500000018,149548.09150141696,0.5980864462602922
2025-05-05,150654.9000000002,150654.9000000002,143122.15500000017,149772.01409537584,0.5860319874258046
2025-05-06,150654.9000000002,150654.9000000002,143122.15500000017,150126.6590715298,0.3506297694070284
2025-05-07,151896.90000000023,151896.90000000023,144302.0550000002,151243.45614576904,0.430189065235158
2025-05-08,152103.90000000023,152105.33516659317,144500.0684082635,151810.84879915463,0.19360686271523986
2025-05-09,152721.90000000023,152721.90000000023,145085.8050000002,151701.999840112,0.6678152641423594
2025-05-10,152721.90000000023,152721.90000000023,145085.8050000002,151923.9519866668,0.5224843413638961
2025-05-11,152721.90000000023,152721.90000000023,145085.8050000002,151381.5123657903,0.8776656355178513
2025-05-12,152721.90000000023,152721.90000000023,145085.8050000002,149683.85522009642,1.989265966376665
2025-05-13,152928.90000000023,152928.90000000023,145282.45500000022,150276.51949178043,1.7343880118275816
2025-05-14,152715.90000000023,152715.90000000023,145080.1050000002,150560.5983504405,1.4113145059288015
2025-05-15,152922.90000000023,152922.90000000023,145276.7550000002,151003.0345369814,1.2554466747745576
2025-05-16,152922.90000000023,152922.90000000023,145276.7550000002,151035.38616514538,1.234291159044752
2025-05-17,152922.90000000023,152922.90000000023,145276.7550000002,151051.41975604685,1.223806404373301
2025-05-18,152922.90000000023,152922.90000000023,145276.7550000002,150943.00420210548,1.2947019693549762
2025-05-19,152922.90000000023,152922.90000000023,145276.7550000002,151793.70634160834,0.7384071701438341
2025-05-20,153336.90000000023,153336.90000000023,145670.0550000002,151818.46090078732,0.99026333466563
2025-05-21,153336.90000000023,153957.9480471041,146260.05064474887,153021.63986456397,0.6081583928707919
2025-05-22,153957.90000000023,153957.90000000023,146260.0050000002,152540.51136853892,0.920633908010763
2025-05-23,153747.90000000023,153747.90000000023,146060.5050000002,151876.5465109185,1.2171571052884116
2025-05-24,152703.90000000023,152703.90000000023,145068.70500000022,151909.56672929256,0.5201787712741203
2025-05-25,152703.90000000023,152703.90000000023,145068.70500000022,151352.4950202836,0.8849839327722705
2025-05-26,152910.90000000023,152910.90000000023,145265.3550000002,151500.7242601223,0.9222205479648039
2025-05-27,153114.90000000023,153114.90000000023,145459.1550000002,152263.89724512838,0.5557935608303625
2025-05-28,154770.90000000023,154770.90000000023,147032.3550000002,153730.9192449883,0.6719485090620574
2025-05-29,154770.90000000023,154770.90000000023,147032.3550000002,153819.4377920245,0.614755233687817
2025-05-30,154974.90000000023,155461.8415313052,147688.74945473994,154759.27163579353,0.4519243362817054
2025-05-31,155181.90000000023,155218.94249747097,147457.99537259742,154608.79444463592,0.39308865465630427
2025-06-01,155181.90000000023,155334.76946326447,147568.03099010125,154687.7445682662,0.4165357809033733
2025-06-02,155181.90000000023,155432.3402877713,147660.72327338273,154710.41523274028,0.4644625781831724
2025-06-03,156009.90000000023,156032.3436519019,148230.7264693068,155586.14926527566,0.2859627537362865
2025-06-04,156216.90000000023,156216.90000000023,148406.0550000002,155122.4779016972,0.7005785534747121
2025-06-05,156216.90000000023,156216.90000000023,148406.0550000002,153284.7195737479,1.8769930950187415
2025-06-06,154128.90000000023,154128.90000000023,146422.45500000022,153289.07072627978,0.5448876062311775
2025-06-07,154335.90000000023,154335.90000000023,146619.1050000002,153385.9929964185,0.615480263232162
2025-06-08,154335.90000000023,154335.90000000023,146619.1050000002,153338.30483820496,0.646379203928098
2025-06-09,154335.90000000023,154335.90000000023,146619.1050000002,153221.51256585587,0.7220532838726164
2025-06-10,155163.90000000023,155163.90000000023,147405.70500000022,153924.7718540651,0.7985930657421788
2025-06-11,155163.90000000023,155163.90000000023,147405.70500000022,153889.50342244393,0.8213228576726258
2025-06-12,154746.90000000023,154872.13174989552,147128.52516240074,154159.3650768675,0.4602291354645115
2025-06-13,155574.90000000023,156504.16693568288,148678.95858889873,155779.28314256083,0.46317220002196285
2025-06-14,156402.90000000023,156492.34578985433,148667.7285003616,156128.11899309597,0.23274416069362455
2025-06-15,156402.90000000023,156408.5132175512,148588.08755667362,155959.9780222144,0.28677159964618965
2025-06-16,156402.90000000023,156402.90000000023,148582.7550000002,155316.7900645779,0.6944308164505512
2025-06-17,157023.90000000023,157023.90000000023,149172.70500000022,155270.41823209272,1.1166973740351012
2025-06-18,155772.90000000023,155987.1857403791,148187.82645336012,154804.10259122503,0.7584489351087795
2025-06-19,156393.90000000023,156393.90000000023,148574.20500000022,155461.6474281006,0.5960926685117625
2025-06-20,156600.90000000023,156600.90000000023,148770.8550000002,156065.45863494705,0.34191461546720225
2025-06-21,156807.90000000023,156807.90000000023,148967.5050000002,156471.2767916767,0.2146723528110014
2025-06-22,156390.90000000023,156641.66775414394,148809.58436643673,156093.46777143463,0.3499707265436766
2025-06-23,157011.90000000023,157011.90000000023,149161.3050000002,155085.78528933923,1.2267316748991623
2025-06-24,155961.90000000023,155961.90000000023,148163.8050000002,155391.58633589477,0.3656749912032734
