trade_id,symbol,direction,entry_time,entry_price,stop_loss,take_profit,exit_time,exit_price,exit_reason,live_result_r,live_profit_usd,backtest_result_r,backtest_profit_usd,difference_usd
67,SPX500_USD,bullish,2023-03-16 00:00:00+00:00,3960.5,3778.1596117080376,4069.904232975178,2023-04-17 00:00:00+00:00,,backtest_fallback,1.49,581.84,1.49,581.84,0.0
133,GBP_NZD,bullish,2023-04-13 21:00:00+00:00,1.98865,1.9626439152481077,2.0042536508511355,2023-04-17 11:00:00+00:00,2.0042536508511355,tp,0.6000000000000018,207.0000000000007,1.47,572.19,-365.1899999999994
128,USD_JPY,bullish,2023-04-12 21:00:00+00:00,132.574,128.9182371208666,134.76745772748006,2023-04-19 07:00:00+00:00,134.76745772748006,tp,0.6,207.00000000000003,1.48,575.44,-368.44000000000005
134,USD_JPY,bullish,2023-04-13 21:00:00+00:00,132.80228599999998,128.91029161223327,135.13748263266,2023-04-19 09:00:00+00:00,135.13748263266,tp,0.6,207.00000000000003,1.48,575.92,-368.91999999999996
98,EUR_CAD,bullish,2023-03-28 21:00:00+00:00,1.47034,1.44991850133351,1.482592899199894,2023-04-21 08:00:00+00:00,1.482592899199894,tp,0.6000000000000043,207.0000000000017,2.16,844.07,-637.0699999999983
147,AUD_CHF,bearish,2023-04-20 21:00:00+00:00,0.60114396,0.6071838068524464,0.5975200518885322,2023-04-21 08:00:00+00:00,0.5975200518885322,tp,0.6,207.00000000000003,1.37,535.01,-328.01
145,EUR_AUD,bullish,2023-04-20 21:00:00+00:00,1.63268562,1.619357343445874,1.6406825859324754,2023-04-21 11:00:00+00:00,1.6406825859324754,tp,0.5999999999999867,206.99999999999483,2.66,1039.24,-832.2400000000052
146,GBP_AUD,bullish,2023-04-20 21:00:00+00:00,1.85111938,1.8342157485928416,1.861261558844295,2023-04-24 00:00:00+00:00,1.861261558844295,tp,0.5999999999999842,206.9999999999939,1.45,566.14,-359.1400000000061
136,EUR_USD,bullish,2023-04-16 21:00:00+00:00,1.0958826,1.0860354524482203,1.1017908885310677,2023-04-24 09:00:00+00:00,1.1017908885310677,tp,0.5999999999999955,206.9999999999983,1.42,553.74,-346.7400000000017
137,EUR_USD,bullish,2023-04-16 21:00:00+00:00,1.09371284,1.079695567715272,1.1021232033708368,2023-04-24 12:00:00+00:00,1.1021232033708368,tp,0.5999999999999969,206.9999999999988,-1.01,-393.71,600.7099999999988
138,GBP_CAD,bullish,2023-04-18 21:00:00+00:00,1.67416,1.6496541903712303,1.6888634857772618,2023-04-24 17:00:00+00:00,1.6888634857772618,tp,0.599999999999991,206.9999999999965,1.47,571.5,-364.5000000000035
149,AUD_JPY,bullish,2023-04-24 21:00:00+00:00,88.781588,87.4079823747214,89.60575137516716,2023-04-24 21:00:00+00:00,89.60575137516716,tp,0.6,207.00000000000003,2.67,1039.9,-832.9000000000001
154,EUR_CHF,bearish,2023-04-25 21:00:00+00:00,0.98402,0.991541309749588,0.9795072141502472,2023-04-25 21:00:00+00:00,0.9795072141502472,tp,0.6,207.00000000000003,1.4,544.55,-337.54999999999995
120,NZD_USD,bearish,2023-04-09 21:00:00+00:00,0.6199438199999999,0.6326152633896852,0.6123409539661887,2023-04-26 09:00:00+00:00,0.6123409539661887,tp,0.6000000000000035,207.00000000000142,-1.02,-395.92,602.9200000000014
139,GBP_USD,bullish,2023-04-18 21:00:00+00:00,1.24388,1.2314090874958834,1.25136254750247,2023-04-26 13:00:00+00:00,1.25136254750247,tp,0.5999999999999822,206.9999999999931,1.44,559.99,-352.99000000000694
166,NZD_CHF,bearish,2023-04-27 21:00:00+00:00,0.5529,0.558959748262652,0.5492641510424087,2023-04-27 21:00:00+00:00,0.5492641510424087,tp,0.6000000000000036,207.00000000000145,-1.08,-421.11,628.1100000000015
159,NZD_JPY,bearish,2023-04-27 21:00:00+00:00,83.04469999999999,84.02975765273955,82.45366540835626,2023-04-27 21:00:00+00:00,82.45366540835626,tp,0.6,207.00000000000003,-1.08,-419.69,626.69
125,USD_JPY,bullish,2023-04-11 21:00:00+00:00,133.177,128.91540920708712,135.7339544757477,2023-04-28 06:00:00+00:00,135.7339544757477,tp,0.5999999999999986,206.99999999999952,1.48,576.58,-369.5800000000005
151,CAD_JPY,bullish,2023-04-24 21:00:00+00:00,98.621946,97.00444458520468,99.59244684887722,2023-04-28 06:00:00+00:00,99.59244684887722,tp,0.6000000000000211,207.00000000000824,1.45,565.36,-358.35999999999177
168,EUR_JPY,bullish,2023-04-27 21:00:00+00:00,148.027532,145.68815957148163,149.43115545711103,2023-04-28 06:00:00+00:00,149.43115545711103,tp,0.6,207.00000000000003,1.46,570.94,-363.94000000000005
148,USD_CAD,bullish,2023-04-20 21:00:00+00:00,1.35154784,1.3261405657270848,1.3667922045637493,2023-04-28 09:00:00+00:00,1.3667922045637493,tp,0.6000000000000035,207.00000000000142,-0.99,-384.35,591.3500000000015
161,CHF_JPY,bullish,2023-04-27 21:00:00+00:00,150.661782,148.60832752358485,151.89385468584908,2023-04-28 09:00:00+00:00,151.89385468584908,tp,0.6000000000000028,207.0000000000011,1.46,569.2,-362.1999999999989
143,AUD_CAD,bearish,2023-04-19 21:00:00+00:00,0.90489,0.9156165836351003,0.8984540498189397,2023-04-28 10:00:00+00:00,0.8984540498189397,tp,0.6000000000000021,207.00000000000085,1.43,556.17,-349.1699999999991
160,NZD_JPY,bullish,2023-04-27 21:00:00+00:00,82.791,81.62798217959899,83.4888106922406,2023-04-28 10:00:00+00:00,83.4888106922406,tp,0.6000000000000024,207.00000000000097,2.14,833.24,-626.2399999999991
163,GBP_JPY,bullish,2023-04-27 21:00:00+00:00,167.94394,164.73067216511075,169.87190070093354,2023-04-28 13:00:00+00:00,169.87190070093354,tp,0.5999999999999964,206.99999999999864,1.47,574.34,-367.3400000000014
142,GBP_USD,bullish,2023-04-19 21:00:00+00:00,1.24436,1.2315094383890346,1.252070336966579,2023-04-28 14:00:00+00:00,1.252070336966579,tp,0.6,207.00000000000003,1.44,560.68,-353.67999999999995
104,AUD_JPY,bullish,2023-03-30 21:00:00+00:00,88.812,85.45155605268769,90.82826636838736,2023-05-01 03:00:00+00:00,90.82826636838736,tp,0.5999999999999941,206.99999999999773,2.7,1052.49,-845.4900000000023
171,EUR_AUD,bullish,2023-05-01 21:00:00+00:00,1.63814058,1.6169810767466977,1.6508362819519813,2023-05-01 21:00:00+00:00,1.6508362819519813,tp,0.5999999999999979,206.9999999999992,1.46,569.62,-362.6200000000008
173,GBP_AUD,bullish,2023-05-01 21:00:00+00:00,1.86235782,1.8389819222205144,1.8763833586676912,2023-05-01 21:00:00+00:00,1.8763833586676912,tp,0.5999999999999981,206.9999999999993,1.46,570.93,-363.93000000000063
174,GBP_AUD,bullish,2023-05-01 21:00:00+00:00,1.866098,1.838100534975852,1.8828964790144889,2023-05-01 21:00:00+00:00,1.8828964790144889,tp,0.5999999999999984,206.99999999999943,1.47,572.99,-365.9900000000006
158,XAG_USD,bullish,2023-04-27 00:00:00+00:00,24.635528728485102,23.66774173734775,25.21620092316752,2023-05-02 00:00:00+00:00,,backtest_fallback,1.49,580.42,1.49,580.42,0.0
176,AUD_CHF,bearish,2023-05-01 21:00:00+00:00,0.5984556600000001,0.6069712824390991,0.5933462865365406,2023-05-02 00:00:00+00:00,0.5933462865365406,tp,0.5999999999999948,206.99999999999798,1.41,549.09,-342.0900000000021
182,CAD_JPY,bullish,2023-05-02 21:00:00+00:00,99.014818,97.125276899462,100.1485426603228,2023-05-02 21:00:00+00:00,100.1485426603228,tp,0.5999999999999955,206.9999999999983,1.46,567.96,-360.96000000000174
181,CHF_JPY,bullish,2023-05-02 21:00:00+00:00,152.423,151.625157784856,152.90170532908638,2023-05-02 21:00:00+00:00,152.90170532908638,tp,0.5999999999999643,206.99999999998613,-1.09,-426.66,633.6599999999862
164,NZD_CAD,bullish,2023-04-27 21:00:00+00:00,0.84014278,0.8227323919346518,0.850589012839209,2023-05-03 02:00:00+00:00,0.850589012839209,tp,0.6000000000000025,207.00000000000102,-1.0,-389.64,596.640000000001
155,EUR_CHF,bearish,2023-04-26 21:00:00+00:00,0.9852427,0.9916708334911302,0.981385819905322,2023-05-03 06:00:00+00:00,0.981385819905322,tp,0.5999999999999862,206.99999999999466,1.38,537.94,-330.9400000000054
177,AUD_CHF,bearish,2023-05-01 21:00:00+00:00,0.59746246,0.6057479171168116,0.5924911857299131,2023-05-03 07:00:00+00:00,0.5924911857299131,tp,0.5999999999999946,206.99999999999795,1.41,548.14,-341.14000000000203
172,EUR_AUD,bullish,2023-05-01 21:00:00+00:00,1.64418382,1.6201105355095595,1.658627790694264,2023-05-03 09:00:00+00:00,1.658627790694264,tp,0.5999999999999797,206.9999999999921,-0.99,-384.99,591.989999999992
179,GBP_NZD,bullish,2023-05-02 21:00:00+00:00,2.00514496,1.976799645211729,2.0221521488729626,2023-05-03 22:00:00+00:00,2.0221521488729626,tp,0.5999999999999984,206.99999999999943,-0.98,-383.16,590.1599999999994
188,EUR_CHF,bearish,2023-05-04 21:00:00+00:00,0.98232586,0.9889003608968864,0.9783811594618682,2023-05-04 21:00:00+00:00,0.9783811594618682,tp,0.5999999999999932,206.99999999999739,1.38,538.95,-331.95000000000266
192,USD_CHF,bearish,2023-05-04 21:00:00+00:00,0.89374416,0.9031419833762252,0.8881054659742649,2023-05-04 21:00:00+00:00,0.8881054659742649,tp,0.6000000000000023,207.00000000000094,-1.04,-403.96,610.960000000001
189,EUR_CHF,bearish,2023-05-04 21:00:00+00:00,0.98154,0.9890703351185374,0.9770217989288776,2023-05-04 21:00:00+00:00,0.9770217989288776,tp,0.5999999999999852,206.99999999999426,1.4,544.6,-337.60000000000576
194,CAD_CHF,bearish,2023-05-04 21:00:00+00:00,0.66522308,0.6742364463818127,0.6598150601709123,2023-05-04 21:00:00+00:00,0.6598150601709123,tp,0.600000000000005,207.00000000000196,-1.04,-405.29,612.290000000002
111,XAU_USD,bullish,2023-04-04 00:00:00+00:00,1997.4181662597653,1935.7008465376512,2034.448558093034,2023-05-05 00:00:00+00:00,,backtest_fallback,1.49,582.97,1.49,582.97,0.0
121,XAU_USD,bullish,2023-04-10 00:00:00+00:00,1997.4181662597653,1939.1164529233547,2032.399194261612,2023-05-05 00:00:00+00:00,,backtest_fallback,1.49,582.94,1.49,582.94,0.0
178,XAG_USD,bullish,2023-05-02 00:00:00+00:00,24.635528728485102,23.669184592680264,25.21533520996801,2023-05-05 00:00:00+00:00,,backtest_fallback,1.49,580.41,1.49,580.41,0.0
200,EUR_CAD,bullish,2023-05-04 21:00:00+00:00,1.47946624,1.458542026863257,1.492020767882046,2023-05-05 01:00:00+00:00,1.492020767882046,tp,0.6000000000000085,207.00000000000335,-1.04,-403.98,610.9800000000034
190,GBP_CAD,bullish,2023-05-04 21:00:00+00:00,1.68939,1.6669723162557346,1.7028406102465592,2023-05-05 03:00:00+00:00,1.7028406102465592,tp,0.600000000000002,207.0000000000008,-1.03,-403.05,610.0500000000009
193,USD_CHF,bearish,2023-05-04 21:00:00+00:00,0.89081,0.9026067150636004,0.8837319709618398,2023-05-05 05:00:00+00:00,0.8837319709618398,tp,0.6000000000000019,207.00000000000077,-1.06,-414.8,621.8000000000008
165,NZD_CHF,bearish,2023-04-27 21:00:00+00:00,0.55207868,0.5589252110028391,0.5479707613982966,2023-05-05 06:00:00+00:00,0.5589252110028391,sl,-1.0,-417.00000000000006,-1.11,-432.72,15.71999999999997
185,AUD_JPY,bullish,2023-05-03 21:00:00+00:00,89.346754,87.46367799425704,90.47659960344578,2023-05-05 12:00:00+00:00,90.47659960344578,tp,0.599999999999997,206.99999999999886,1.46,567.91,-360.9100000000011
184,AUD_JPY,bearish,2023-05-03 21:00:00+00:00,89.787908,90.98607332193508,89.06900880683897,2023-05-05 14:00:00+00:00,90.98607332193508,sl,-1.0,-417.00000000000006,-1.06,-414.41,-2.590000000000032
186,GBP_JPY,bullish,2023-05-03 21:00:00+00:00,168.191858,165.12006590593214,170.03493325644072,2023-05-05 14:00:00+00:00,170.03493325644072,tp,0.6000000000000038,207.0000000000015,1.47,573.92,-366.9199999999985
183,CAD_JPY,bullish,2023-05-02 21:00:00+00:00,99.35327,97.12427140664327,100.69066915601404,2023-05-05 18:00:00+00:00,100.69066915601404,tp,0.6000000000000051,207.00000000000202,1.46,570.32,-363.319999999998
170,EUR_NZD,bullish,2023-05-01 21:00:00+00:00,1.77371616,1.7469204105185192,1.7897936096888885,2023-05-08 06:00:00+00:00,1.7469204105185192,sl,-1.0,-417.00000000000006,-1.03,-400.92,-16.08000000000004
199,USD_CAD,bullish,2023-05-04 21:00:00+00:00,1.34701348,1.333437613971931,1.3551589996168414,2023-05-08 11:00:00+00:00,1.333437613971931,sl,-1.0,-417.00000000000006,-1.06,-411.55,-5.4500000000000455
195,EUR_AUD,bullish,2023-05-04 21:00:00+00:00,1.64418382,1.620303701536304,1.6585118910782173,2023-05-09 00:00:00+00:00,1.620303701536304,sl,-1.0,-417.00000000000006,-1.03,-402.25,-14.750000000000057
79,EUR_GBP,bullish,2023-03-20 21:00:00+00:00,0.8817915399999999,0.8695300020259435,0.8891484627844337,2023-05-09 13:00:00+00:00,0.8695300020259435,sl,-1.0,-417.00000000000006,-1.06,-413.86,-3.140000000000043
126,NAS100_USD,bearish,2023-04-12 00:00:00+00:00,13123.8995,13446.195459212848,12930.52192447229,2023-05-10 00:00:00+00:00,,backtest_fallback,-0.96,-373.75,-0.96,-373.75,0.0
140,BTC_USD,bullish,2023-04-19 00:00:00+00:00,28724.14877734375,26906.886708482118,29814.506018660733,2023-05-10 00:00:00+00:00,,backtest_fallback,-0.96,-374.45,-0.96,-374.45,0.0
144,NAS100_USD,bearish,2023-04-20 00:00:00+00:00,13074.25,13437.944330080592,12856.033401951643,2023-05-10 00:00:00+00:00,,backtest_fallback,-0.96,-373.64,-0.96,-373.64,0.0
197,CHF_JPY,bullish,2023-05-04 21:00:00+00:00,150.814798,148.36905873273238,152.28224156036055,2023-05-10 07:00:00+00:00,152.28224156036055,tp,0.599999999999993,206.9999999999973,1.47,571.48,-364.48000000000275
209,GBP_USD,bullish,2023-05-10 21:00:00+00:00,1.25122,1.2362035641203204,1.2602298615278078,2023-05-10 21:00:00+00:00,1.2602298615278078,tp,0.600000000000003,207.0000000000012,-1.05,-409.48,616.4800000000012
203,XAG_USD,bullish,2023-05-05 00:00:00+00:00,25.367559894561765,24.372349960260134,25.96468585514274,2023-05-11 00:00:00+00:00,,backtest_fallback,-0.96,-375.78,-0.96,-375.78,0.0
208,XAG_USD,bullish,2023-05-10 00:00:00+00:00,25.461000442504883,24.37329735461857,26.11362229523667,2023-05-11 00:00:00+00:00,,backtest_fallback,-1.01,-392.69,-1.01,-392.69,0.0
156,AUD_NZD,bullish,2023-04-26 21:00:00+00:00,1.07557088,1.062261645448602,1.083556420730839,2023-05-11 06:00:00+00:00,1.062261645448602,sl,-1.0,-417.00000000000006,-1.06,-411.98,-5.020000000000039
122,BTC_USD,bullish,2023-04-10 00:00:00+00:00,28501.794933593752,26221.878928176822,29869.744536843908,2023-05-12 00:00:00+00:00,,backtest_fallback,-0.96,-374.12,-0.96,-374.12,0.0
153,NAS100_USD,bullish,2023-04-25 00:00:00+00:00,12922.7615,12541.689120143215,13151.40492791407,2023-05-12 00:00:00+00:00,,backtest_fallback,1.49,582.67,1.49,582.67,0.0
207,BTC_USD,bullish,2023-05-10 00:00:00+00:00,27861.663390625,26671.38645185891,28575.82955388465,2023-05-12 00:00:00+00:00,,backtest_fallback,-1.01,-392.46,-1.01,-392.46,0.0
167,EUR_USD,bearish,2023-04-27 21:00:00+00:00,1.09748,1.111724743482345,1.088933153910593,2023-05-12 11:00:00+00:00,1.088933153910593,tp,0.5999999999999969,206.9999999999988,1.44,562.91,-355.91000000000116
210,USD_CAD,bullish,2023-05-10 21:00:00+00:00,1.34701348,1.3333717904688756,1.3551984937186747,2023-05-12 16:00:00+00:00,1.3551984937186747,tp,0.6000000000000065,207.0000000000026,1.44,562.0,-354.9999999999974
180,USD_JPY,bullish,2023-05-02 21:00:00+00:00,135.11789199999998,132.47138805356064,136.70579436786358,2023-05-17 05:00:00+00:00,136.70579436786358,tp,0.5999999999999958,206.99999999999838,1.47,572.39,-365.3900000000016
191,USD_CHF,bearish,2023-05-04 21:00:00+00:00,0.8896221,0.9024146162223388,0.8819465902665966,2023-05-17 14:00:00+00:00,0.9024146162223388,sl,-1.0,-417.00000000000006,-1.06,-412.86,-4.140000000000043
201,XAU_USD,bullish,2023-05-05 00:00:00+00:00,2006.259403564453,1960.3744697439065,2033.7903638567807,2023-05-18 00:00:00+00:00,,backtest_fallback,-0.96,-373.48,-0.96,-373.48,0.0
202,XAU_USD,bullish,2023-05-05 00:00:00+00:00,2005.667,1959.50541139028,2033.363953165832,2023-05-18 00:00:00+00:00,,backtest_fallback,-0.96,-373.47,-0.96,-373.47,0.0
152,SPX500_USD,bearish,2023-04-25 00:00:00+00:00,4145.9345,4218.537883873983,4102.372469675611,2023-05-19 00:00:00+00:00,,backtest_fallback,-0.97,-376.87,-0.97,-376.87,0.0
157,SPX500_USD,bearish,2023-04-27 00:00:00+00:00,4139.345,4218.445892168698,4091.884464698781,2023-05-19 00:00:00+00:00,,backtest_fallback,-0.97,-376.54,-0.97,-376.54,0.0
211,XAG_USD,bearish,2023-05-11 00:00:00+00:00,25.16036925506592,26.414896582881735,24.407652858376423,2023-05-19 00:00:00+00:00,,backtest_fallback,1.49,581.11,1.49,581.11,0.0
187,EUR_JPY,bullish,2023-05-03 21:00:00+00:00,148.357198,146.01368729324236,149.7633044240546,2023-05-19 12:00:00+00:00,149.7633044240546,tp,0.6000000000000024,207.00000000000097,1.46,570.96,-363.95999999999907
3,SPX500_USD,bullish,2023-01-09 00:00:00+00:00,3968.793,3757.201144675928,4095.7481131944432,2023-05-22 00:00:00+00:00,,backtest_fallback,1.49,582.06,1.49,582.06,0.0
162,AUD_NZD,bearish,2023-04-27 21:00:00+00:00,1.07237964,1.0957896813028012,1.0583336152183194,2023-05-22 03:00:00+00:00,1.0583336152183194,tp,0.6000000000000019,207.00000000000077,-0.99,-385.33,592.3300000000007
214,AUD_NZD,bullish,2023-05-14 21:00:00+00:00,1.07557088,1.0575514532330008,1.0863825360601995,2023-05-22 05:00:00+00:00,1.0575514532330008,sl,-1.0,-417.00000000000006,-1.04,-406.23,-10.770000000000039
215,AUD_NZD,bullish,2023-05-14 21:00:00+00:00,1.07395,1.0576303494306436,1.0837417903416138,2023-05-22 05:00:00+00:00,1.0576303494306436,sl,-1.0,-417.00000000000006,-1.05,-407.92,-9.080000000000041
169,GBP_NZD,bullish,2023-05-01 21:00:00+00:00,2.00862,1.9768846392620831,2.02766121644275,2023-05-23 00:00:00+00:00,1.9768846392620831,sl,-1.0,-417.00000000000006,-1.02,-399.22,-17.78000000000003
229,AUD_JPY,bullish,2023-05-23 21:00:00+00:00,90.824884,89.6876640914405,91.5072159451357,2023-05-23 21:00:00+00:00,91.5072159451357,tp,0.6,207.00000000000003,3.11,1210.97,-1003.97
232,AUD_NZD,bearish,2023-05-23 21:00:00+00:00,1.06863638,1.0773335735732308,1.0634180638560615,2023-05-23 21:00:00+00:00,1.0634180638560615,tp,0.6000000000000102,207.000000000004,-1.09,-423.63,630.630000000004
233,AUD_NZD,bearish,2023-05-23 21:00:00+00:00,1.06784564,1.0772804611751428,1.0621847472949144,2023-05-23 21:00:00+00:00,1.0621847472949144,tp,0.6,207.00000000000003,-1.08,-421.0,628.0
234,NZD_CHF,bearish,2023-05-23 21:00:00+00:00,0.55207868,0.5620239476582012,0.5461115194050794,2023-05-23 21:00:00+00:00,0.5620239476582012,sl,-1.0,-417.00000000000006,1.42,554.03,-971.03
222,NZD_JPY,bullish,2023-05-23 21:00:00+00:00,84.91215,83.56827271644936,85.71847637013038,2023-05-23 21:00:00+00:00,85.71847637013038,tp,0.5999999999999958,206.99999999999838,-1.06,-411.77,618.7699999999984
224,NZD_JPY,bullish,2023-05-23 21:00:00+00:00,85.213548,83.57152341367318,86.1987627517961,2023-05-23 21:00:00+00:00,86.1987627517961,tp,0.5999999999999983,206.99999999999937,-1.05,-407.81,614.8099999999994
223,NZD_JPY,bullish,2023-05-23 21:00:00+00:00,84.99504400000001,83.56971752241726,85.85023988654966,2023-05-23 21:00:00+00:00,85.85023988654966,tp,0.600000000000004,207.0000000000016,-1.05,-410.52,617.5200000000016
220,EUR_CHF,bearish,2023-05-23 21:00:00+00:00,0.974199,0.978482515573192,0.9716288906560848,2023-05-23 21:00:00+00:00,0.9716288906560848,tp,0.6000000000000104,207.0000000000041,1.32,515.15,-308.1499999999959
206,NAS100_USD,bullish,2023-05-10 00:00:00+00:00,13289.299,12715.767517724034,13633.41788936558,2023-05-24 00:00:00+00:00,,backtest_fallback,1.49,582.93,1.49,582.93,0.0
205,GBP_AUD,bullish,2023-05-07 21:00:00+00:00,1.866098,1.83787442533472,1.8830321447991685,2023-05-24 02:00:00+00:00,1.8830321447991685,tp,0.6000000000000126,207.00000000000497,1.47,573.08,-366.07999999999504
226,GBP_NZD,bullish,2023-05-23 21:00:00+00:00,1.99484728,1.9772684745708595,2.005394563257485,2023-05-24 02:00:00+00:00,2.005394563257485,tp,0.6000000000000505,207.00000000001972,2.68,1044.55,-837.5499999999802
225,GBP_NZD,bullish,2023-05-23 21:00:00+00:00,1.9932,1.9773125879993871,2.002732447200368,2023-05-24 02:00:00+00:00,2.002732447200368,tp,0.5999999999999972,206.99999999999895,2.67,1042.78,-835.780000000001
227,GBP_NZD,bullish,2023-05-23 21:00:00+00:00,1.9984,1.977175094768571,2.011134943138857,2023-05-24 02:00:00+00:00,2.011134943138857,tp,0.5999999999999812,206.9999999999927,2.69,1047.41,-840.4100000000074
228,EUR_NZD,bullish,2023-05-23 21:00:00+00:00,1.73461104,1.710513134714487,1.7490697831713076,2023-05-24 05:00:00+00:00,1.7490697831713076,tp,0.5999999999999852,206.99999999999426,2.17,846.25,-639.2500000000057
196,GBP_AUD,bullish,2023-05-04 21:00:00+00:00,1.87052,1.837798442237217,1.8901529346576695,2023-05-24 06:00:00+00:00,1.8901529346576695,tp,0.5999999999999919,206.99999999999687,1.47,574.5,-367.5000000000031
198,AUD_CHF,bearish,2023-05-04 21:00:00+00:00,0.59746246,0.6057707040445978,0.5924775135732414,2023-05-24 07:00:00+00:00,0.5924775135732414,tp,0.5999999999999973,206.99999999999898,-1.05,-408.05,615.049999999999
213,NZD_USD,bearish,2023-05-11 21:00:00+00:00,0.62280198,0.6383137030172081,0.613494946189675,2023-05-24 07:00:00+00:00,0.613494946189675,tp,0.6000000000000029,207.00000000000117,1.45,564.58,-357.5799999999989
231,GBP_USD,bearish,2023-05-23 21:00:00+00:00,1.2465748600000002,1.2573029142222685,1.2401380274666394,2023-05-24 09:00:00+00:00,1.2401380274666394,tp,0.5999999999999834,206.99999999999358,1.43,556.18,-349.1800000000064
212,GBP_USD,bullish,2023-05-11 21:00:00+00:00,1.2493577,1.2361216938918886,1.2572993036648668,2023-05-24 14:00:00+00:00,1.2361216938918886,sl,-1.0,-417.00000000000006,-1.06,-412.1,-4.900000000000034
216,CHF_JPY,bullish,2023-05-16 21:00:00+00:00,152.81032,149.63982894688604,154.71261463186835,2023-05-25 20:00:00+00:00,154.71261463186835,tp,0.5999999999999964,206.99999999999864,2.7,1051.96,-844.9600000000014
221,EUR_CHF,bearish,2023-05-23 21:00:00+00:00,0.97304,0.9784181894483134,0.969813086331012,2023-05-26 07:00:00+00:00,0.969813086331012,tp,0.5999999999999918,206.99999999999682,-1.1,-427.23,634.2299999999968
235,BTC_USD,bearish,2023-05-24 00:00:00+00:00,26864.985109375,27966.29638240921,26204.198345554472,2023-05-28 00:00:00+00:00,,backtest_fallback,-0.96,-375.5,-0.96,-375.5,0.0
237,BTC_USD,bearish,2023-05-28 00:00:00+00:00,26864.985109375,27963.469352862125,26205.894563282727,2023-05-29 00:00:00+00:00,,backtest_fallback,-1.01,-392.66,-1.01,-392.66,0.0
